S.No,Season,Episode,Utterance,Speaker,Start time,start_seconds,End time,end_seconds,Sentiment,Emotion presented,Emotion perceived
551,1,3,"It will become a banana, sir. ",Random Student,22:20,1340,22:22,1342,Neutral,Neutral,Neutral
552,1,3,Very good answer!,Parminder sir,22:24,1344,22:25,1345,Neutral,Neutral,Neutral
553,1,3, It will form a banana bond.,Parminder sir,22:25,1345,22:29,1349,Neutral,Neutral,Neutral
554,1,3,The educated people call it three-center to two electron bond.,Parminder sir,22:30,1350,22:38,1358,Neutral,Neutral,Neutral
555,1,3,What is it called? ,Parminder sir,22:38,1358,22:39,1359,Neutral,Neutral,Neutral
556,1,3,Three-center to two electron bond!,All students,22:39,1359,22:41,1361,Neutral,Neutral,Neutral
557,1,3, No need to remember that.,Parminder sir,22:41,1361,22:42,1362,Neutral,Neutral,Neutral
558,1,3,It will not help you clear IIT.,Parminder sir,22:42,1362,22:44,1364,Neutral,Neutral,Neutral
559,1,3,What do we want to clear? ,Parminder sir,22:44,1364,22:45,1365,Neutral,Neutral,Neutral
560,1,3, IIT! ,All students,22:45,1365,22:46,1366,Neutral,Neutral,Neutral
561,1,3,Very good! ,Parminder sir,22:46,1366,22:47,1367,Neutral,Neutral,Neutral
562,1,3,So you two.Have you formed a bond?,Parminder sir,22:48,1368,22:50,1370,Neutral,Neutral,"Mixed(Joy,Neutral)"
563,1,3,Have you formed a bond? ,Parminder sir,22:50,1370,22:52,1372,Neutral,Neutral,"Mixed(Joy,Neutral)"
564,1,3,Come on. ,Parminder sir,22:53,1373,22:54,1374,Neutral,Neutral,Neutral
565,1,3,Write in your book.,Parminder sir,22:54,1374,22:55,1375,Neutral,Neutral,Neutral
566,1,3,"When two atoms combine to form a bond of similar type.. ..due to lack of electrons, the bond is known as banana bond.",Parminder sir,22:57,1377,23:06,1386,Neutral,Neutral,Neutral
567,1,3,"Children, if there is any question on banana bond, we will do it? ",Parminder sir,23:07,1387,23:11,1391,Neutral,Neutral,Joy
568,1,3,"Yes, sir!",All students,23:11,1391,23:12,1392,Neutral,Neutral,Neutral
569,1,3,That means banana bond?  ,Parminder sir,23:13,1393,23:15,1395,Neutral,Neutral,Neutral
570,1,3,Is not a problem.,All students,23:15,1395,23:16,1396,Neutral,Neutral,Neutral
571,1,3,The bell has rung. ,Parminder sir,23:16,1396,23:18,1398,Neutral,Neutral,Neutral
572,1,3,Everyone will complete their sheets and bring them in tomorrow.,Parminder sir,23:18,1398,23:20,1400,Neutral,Neutral,Neutral
573,1,3,Those who don't complete it will get a punch from me. ,Parminder sir,23:20,1400,23:22,1402,Neutral,Neutral,Neutral
574,1,3,Okay?,Parminder sir,23:22,1402,23:23,1403,Neutral,Neutral,Neutral
575,1,3, Bye. ,Parminder sir,23:23,1403,23:24,1404,Neutral,Neutral,Neutral
576,1,3,Sir! Sir! Sir! ,Student I,22:23,1343,23:24,1404,Neutral,Neutral,Neutral
577,1,3,Let's have a song.,Student I,23:24,1404,23:25,1405,Neutral,Neutral,Neutral
578,1,3,"A song, sir.",Meena,23:25,1405,23:26,1406,Neutral,Neutral,Neutral
579,1,3,"Yes, sir.",Random Student,23:26,1406,23:27,1407,Neutral,Neutral,Neutral
580,1,3,"A song, sir. ",Random Student,23:27,1407,23:28,1408,Neutral,Neutral,Neutral
581,1,3," Please, sir. Please, sir. Please, sir. Please, sir.",All students,23:28,1408,23:32,1412,Neutral,Neutral,Neutral
582,1,3,Silence!,Parminder sir,23:32,1412,23:33,1413,Negative,Anger,"Mixed(Sadness,Neutral,Surprise,Fear)"
583,1,3, Are you here to listen to songs? ,Parminder sir,23:33,1413,23:35,1415,Negative,Anger,"Mixed(Sadness,Neutral,Surprise,Fear)"
584,1,3,I sing songs?,Parminder sir,23:35,1415,23:36,1416,Negative,Anger,"Mixed(Sadness,Neutral,Surprise,Fear)"
585,1,3, Is this 'Indian Idol'?,Parminder sir,23:36,1416,23:37,1417,Negative,Anger,"Mixed(Sadness,Neutral,Surprise,Fear)"
586,1,3,Is this why your parents pay your fees?,Parminder sir,23:37,1417,23:39,1419,Negative,Anger,"Mixed(Sadness,Neutral,Surprise,Fear)"
587,1,3," Sing a song, sir. ",Parminder sir,23:41,1421,23:42,1422,Negative,Anger,"Mixed(Sadness,Neutral,Surprise,Fear)"
588,1,3,Sing a song.,Parminder sir,23:42,1422,23:43,1423,Negative,Anger,"Mixed(Sadness,Neutral,Surprise,Fear)"
589,1,3,(breaks into a punjabi song) ,Parminder sir,23:45,1425,23:47,1427,Positive,Joy,Joy
590,1,3,(humming punjabi song),Meena,23:47,1427,23:48,1428,Positive,Joy,Joy
591,1,3,He explains so well. ,Vaibhav,23:49,1429,23:50,1430,Positive,Joy,Joy
592,1,3,He made it so easy.,Vaibhav,23:50,1430,23:52,1432,Positive,Joy,Joy
593,1,3,Apart from being the best teacher he is the best singer also. ,Vaibhav,23:52,1432,23:54,1434,Positive,Joy,Joy
594,1,3,The boys from A6 said so.,Meena,23:54,1434,23:56,1436,Neutral,Neutral,Neutral
595,1,3, But they never said he makes you laugh so much too. ,Meena,23:56,1436,23:59,1439,Positive,Joy,Joy
596,1,3,That's right.,Vaibhav,23:58,1438,23:59,1439,Positive,Joy,Joy
597,1,3,I swear if he wasn't a teacher he would surely do stand up comedy. ,Meena,23:59,1439,24:02,1442,Positive,Joy,Joy
598,1,3,Praise the lord.,Meena,24:02,1442,24:03,1443,Positive,Joy,Joy
599,1,3, Its like we got the 'Jeetu Bhaiya' of Inorganic chemistry. ,Meena,24:03,1443,24:05,1445,Positive,Joy,Joy
600,1,3,Yes.,Vaibhav,24:05,1445,24:06,1446,Positive,Joy,Joy
601,1,3,I remember the whole lecture vividly. ,Meena,24:06,1446,24:07,1447,Positive,Joy,Joy
602,1,3, I won't have to refer to my notes to do the DPP.,Meena,24:07,1447,24:09,1449,Positive,Joy,Joy
603,1,3, It's nice.,Vaibhav,24:09,1449,24:10,1450,Positive,Joy,Joy
604,1,3,He teaches us while singing. ,Vaibhav,24:10,1450,24:11,1451,Positive,Joy,Joy
605,1,3,That's how the class should be.,Vaibhav,24:11,1451,24:12,1452,Positive,Joy,Joy
606,1,3,Today my brain has opened to chemistry. ,Vaibhav,24:15,1455,24:17,1457,Neutral,Neutral,Neutral
607,1,3, It's already open.,Meena,24:17,1457,24:18,1458,Neutral,Surprise,Neutral
608,1,3,  It has opened today.,Vaibhav,24:18,1458,24:19,1459,Neutral,Neutral,Neutral
609,1,3,The door is already open.,Meena,24:19,1459,24:20,1460,Neutral,Neutral,Surprise
610,1,3,Clean all the cobwebs from here. ,Landlady,24:21,1461,24:23,1463,Neutral,Neutral,Surprise
611,1,3,Move the suitcases and throw away all the garbage.,Landlady,24:23,1463,24:25,1465,Neutral,Neutral,Neutral
612,1,3,"Welcome, prince. ",Landlady,24:27,1467,24:28,1468,Negative,Anger,Neutral
613,1,3,It seems to me I'll have to cut money from your security now.,Landlady,24:29,1469,24:32,1472,Negative,Anger,Neutral
614,1,3,"What happened now, aunty? ",Vaibhav,24:32,1472,24:33,1473,Neutral,Neutral,Anger
615,1,3,What is this? ,Landlady,24:33,1473,24:34,1474,Negative,Anger,Neutral
616,1,3, The floor. ,Vaibhav,24:35,1475,24:36,1476,Neutral,Neutral,Anger
617,1,3,What is on the floor?,Landlady,24:36,1476,24:37,1477,Negative,Anger,Neutral
618,1,3,You.,Vaibhav,24:38,1478,24:39,1479,Neutral,Neutral(Sarcastic),Anger
619,1,3,You are being a wise ass. ,Landlady,24:39,1479,24:40,1480,Negative,Anger,Neutral
620,1,3,What kind of stains are those?,Landlady,24:40,1480,24:42,1482,Negative,Anger,Neutral
621,1,3, Crispy. Crispy. ,Landlady,24:42,1482,24:43,1483,Negative,Anger,Neutral
622,1,3,Even lizol can't remove these.,Landlady,24:43,1483,24:45,1485,Negative,Anger,Neutral
623,1,3,I am warning you. ,Landlady,24:45,1485,24:46,1486,Negative,Anger,Neutral
624,1,3, I am warning you I don't want even a scratch on my Kota marble.,Landlady,24:46,1486,24:48,1488,Negative,Anger,Anger
625,1,3,This is not Kota marble.,Vaibhav,24:48,1488,24:49,1489,Negative,Anger,Anger
626,1,3,It is Kota stone. ,Vaibhav,24:49,1489,24:50,1490,Negative,Anger,Anger
627,1,3, What did you say to my face?,Landlady,24:50,1490,24:51,1491,Negative,Anger,Neutral
628,1,3,"Aunty, hereafter we shall take more care of your marble than our books. ",Meena,24:51,1491,24:54,1494,Neutral,Neutral,Anger
629,1,3," Oh, no.",,24:54,1494,24:55,1495,Negative,Anger,Neutral
630,1,3,Hereafter we will have daily cleaning here..,Landlady,24:55,1495,24:57,1497,Negative,Anger,Neutral
631,1,3,..and you will have to pay 500 rupees per month for it. ,Landlady,24:57,1497,25:00,1500,Negative,Anger,Anger
632,1,3,Let's go. ,Landlady,25:00,1500,25:01,1501,Negative,Anger,Anger
633,1,3,Hey!,Vaibhav,25:00,1500,25:01,1501,Negative,Anger,Anger
634,1,3,Get out of my way.,Landlady,25:01,1501,25:02,1502,Negative,Anger,Anger
635,1,3, You don't even shower.,Landlady,25:02,1502,25:03,1503,Negative,Anger,Anger
636,1,3,"Aunty, give me hot water.' ",Landlady,25:03,1503,25:04,1504,Negative,Anger,Anger
637,1,3,Filthy rascals.,Landlady,25:05,1505,25:07,1507,Negative,Anger,Anger
638,1,3, I wish I had a feedback form for this Tarka as well.,Vaibhav,25:08,1508,25:10,1510,Negative,Anger,Neutral
639,1,3,Never mind Supankha. ,Meena,25:10,1510,25:11,1511,Neutral,Neutral,Neutral
640,1,3,You are a hero. ,Meena,25:11,1511,25:13,1513,Positive,Joy,Neutral
641,1,3,If it hadn't been for you neither would the inorganic teacher change..,Meena,25:13,1513,25:16,1516,Positive,Joy,Joy
642,1,3,..nor would my luck.,Meena,25:16,1516,25:17,1517,Positive,Joy,Joy
643,1,3," Brother, I will give you my first two chocolates as offerings. ",Meena,25:18,1518,25:20,1520,Positive,Joy,Joy
644,1,3,"Its alright, junior.",Vaibhav,25:21,1521,25:22,1522,Positive,Joy,Joy
645,1,3,"Come on, children.     ",Parminder sir,25:24,1524,25:25,1525,Neutral,Neutral,Neutral
646,1,3,Remove your sheets. We shall begin now.,Parminder sir,25:25,1525,25:26,1526,Neutral,Neutral,Neutral
647,1,3,I will tell you the answers.,Parminder sir,25:26,1526,25:27,1527,Neutral,Neutral,Neutral
648,1,3,Check your answers. ,Parminder sir,25:27,1527,25:28,1528,Neutral,Neutral,Neutral
649,1,3,The first.,Parminder sir,25:28,1528,25:29,1529,Neutral,Neutral,Neutral
650,1,3,Very easy question.,Parminder sir,25:29,1529,25:31,1531,Neutral,Neutral,Neutral
651,1,3,It's a shame to even discuss it.,Parminder sir,25:31,1531,25:32,1532,Neutral,Neutral,Neutral
652,1,3,The answer is A.    ,Parminder sir,25:33,1533,25:34,1534,Neutral,Neutral,Surprise
653,1,3,Mark it and move on.,Parminder sir,25:34,1534,24:35,1475,Neutral,Neutral,Surprise
654,1,3,Tally it.,Parminder sir,25:35,1535,25:36,1536,Neutral,Neutral,Surprise
655,1,3,Tell me the second.,Parminder sir,25:37,1537,25:38,1538,Neutral,Neutral,Neutral
656,1,3,B. ZnS.,Parminder sir,25:39,1539,25:40,1540,Neutral,Neutral,Surprise
657,1,3,Which of you have done the third? ,Parminder sir,25:41,1541,25:42,1542,Neutral,Neutral,Neutral
658,1,3,It is a very easy question.,Parminder sir,25:42,1542,25:44,1544,Neutral,Neutral,Neutral
659,1,3, We shall solve it orally.,Parminder sir,25:44,1544,25:45,1545,Neutral,Neutral,Neutral
660,1,3, Its a shame if you use your pens.,Parminder sir,25:45,1545,25:47,1547,Neutral,Neutral,Neutral
661,1,3,The answer is B.   ,Parminder sir,25:48,1548,25:50,1550,Neutral,Neutral,Surprise
662,1,3,What is this?,Parminder sir,25:51,1551,25:53,1553,Neutral,Neutral,Surprise
663,1,3,Such easy questions.,Parminder sir,25:53,1553,25:54,1554,Neutral,Neutral,Surprise
664,1,3,Time waste.,Parminder sir,25:54,1554,25:55,1555,Neutral,Neutral,Neutral
665,1,3,Even more basic question. ,Parminder sir,25:55,1555,25:56,1556,Neutral,Neutral,Neutral
666,1,3,C is the answer.,Parminder sir,25:56,1556,25:57,1557,Neutral,Neutral,Surprise
667,1,3," If you got this wrong, get yourself checked.",Parminder sir,25:57,1557,25:59,1559,Neutral,Neutral,Surprise
668,1,3,Question number 4.,Parminder sir,25:59,1559,26:00,1560,Neutral,Neutral,Neutral
669,1,3, The answer is B. ,Parminder sir,26:01,1561,26:03,1563,Neutral,Neutral,"Mixed(Joy,Surprise)"
670,1,3,Very basic.,Parminder sir,26:04,1564,26:05,1565,Neutral,Neutral,"Mixed(Joy,Surprise)"
671,1,3,The answer is C. ,Parminder sir,26:05,1565,25:07,1507,Neutral,Neutral,Surprise
672,1,3,I did it in the last class.,Parminder sir,26:07,1567,26:09,1569,Neutral,Neutral,Surprise
673,1,3, You should have no problem.,Parminder sir,26:09,1569,26:10,1570,Neutral,Neutral,Surprise
674,1,3,Sixth question.   ,Parminder sir,26:12,1572,26:13,1573,Neutral,Neutral,Surprise
675,1,3, Let's go to the eighth question.,Parminder sir,26:13,1573,26:14,1574,Neutral,Neutral,Surprise
676,1,3,Sir! Sir. ,Vaibhav,26:14,1574,26:15,1575,Neutral,Neutral,Neutral
677,1,3,How can the answer to question 7 be A?,Vaibhav,26:15,1575,26:17,1577,Neutral,Neutral,Neutral
678,1,3,"Son, that..",Parminder sir,26:17,1577,26:18,1578,Neutral,Neutral,Neutral
679,1,3,"It should be C, shouldn't it?  ",Vaibhav,26:17,1577,26:18,1578,Neutral,Neutral,Neutral
680,1,3, Let's complete this and then I will.. ,Parminder sir,26:18,1578,26:19,1579,Neutral,Neutral,Neutral
681,1,3,"No, no, sir. ",Vaibhav,26:19,1579,26:20,1580,Neutral,Neutral,Neutral
682,1,3,Tell me this first.,Vaibhav,26:20,1580,26:21,1581,Neutral,Neutral,Neutral
683,1,3,"Sir, aluminum is from the boron family.",Vaibhav,26:21,1581,26:23,1583,Neutral,Neutral,Neutral
684,1,3,It doesn't have electrons either. ,Vaibhav,26:23,1583,26:24,1584,Neutral,Neutral,Neutral
685,1,3,"So, it will form a bond with another one like itself. ",Vaibhav,26:24,1584,26:26,1586,Neutral,Neutral,Neutral
686,1,3,So it will make a banana bond.,Vaibhav,26:27,1587,26:28,1588,Neutral,Neutral,Neutral
687,1,3,What is this coordinate covenant bond? ,Vaibhav,26:28,1588,26:31,1591,Neutral,Neutral,Neutral
688,1,3,"That is the exception, son.",Parminder sir,26:31,1591,26:32,1592,Neutral,Neutral,Neutral
689,1,3, I taught you that in class.,Parminder sir,26:32,1592,26:33,1593,Neutral,Neutral,Neutral
690,1,3,"But, sir, the banana bond is an exception in itself. ",Vaibhav,26:33,1593,26:35,1595,Neutral,Neutral,Neutral
691,1,3,"Son, this is an exception to the exception.",Parminder sir,26:38,1598,26:40,1600,Neutral,Neutral,Neutral
692,1,3,"Class, what did I say was the first rule of chemistry?   ",Parminder sir,26:40,1600,26:43,1603,Neutral,Neutral,Neutral
693,1,3,"Anywhere there is chemistry, there is?",Parminder sir,26:44,1604,26:46,1606,Neutral,Neutral,Neutral
694,1,3,Exception!,Everyone,26:46,1606,26:47,1607,Neutral,Neutral,Neutral
695,1,3,Let's move on.  ,Parminder sir,26:48,1608,26:49,1609,Neutral,Neutral,Neutral
696,1,3,The eighth question.,Parminder sir,26:49,1609,26:50,1610,Neutral,Neutral,Neutral
697,1,3,D.,Parminder sir,26:51,1611,26:52,1612,Neutral,Neutral,Neutral
698,1,3,Don't take stress.    ,Meena,27:03,1623,27:04,1624,Neutral,Neutral,Neutral
699,1,3,We will solve the chocolate problem.,Meena,27:04,1624,27:06,1626,Neutral,Neutral,Anger
700,1,3,"Hey, bro!",Random Student,27:07,1627,27:08,1628,Positive,Joy,Neutral
701,1,3, What's up?,Random Student,27:08,1628,27:09,1629,Positive,Joy,Anger
702,1,3,Scram,Vaibhav,27:08,1628,27:09,1629,Negative,Anger,Surprise
703,1,3,Scram! ,Vaibhav,27:09,1629,27:10,1630,Negative,Anger,Surprise
704,1,3,Scram!,Vaibhav,27:10,1630,27:11,1631,Negative,Anger,Surprise
705,1,3, Go. ,Meena,27:11,1631,27:12,1632,Neutral,Neutral,Neutral
706,1,3,Is he crazy?,Random Student,27:12,1632,27:13,1633,Negative,Surprise,Neutral
707,1,3,"Meena, get out of this illusion.  ",Vaibhav,27:15,1635,27:18,1638,Negative,Anger,Neutral
708,1,3,We are not going to get chocolate.,Vaibhav,27:18,1638,27:19,1639,Negative,Anger,Neutral
709,1,3, Do you understand?,Vaibhav,27:19,1639,27:20,1640,Negative,Anger,Neutral
710,1,3,We won't be able to do anything.,Vaibhav,27:20,1640,27:22,1642,Negative,Anger,Neutral
711,1,3,We won't be able to do anything no matter how many teachers are changed. ,Vaibhav,27:22,1642,27:24,1644,Negative,Anger,Neutral
712,1,3, I made enquiries.,Meena,27:25,1645,27:26,1646,Neutral,Neutral,Neutral
713,1,3,The A6 batch students have also taken a corresponddence course of our institute.,Meena,27:26,1646,27:30,1650,Neutral,Neutral,Neutral
714,1,3,The scoundrels have the solutions before the DPP is discussed. ,Meena,27:30,1650,27:32,1652,Neutral,Neutral,Neutral
715,1,3,They get chocolate but they don't score marks in the test.,Meena,27:33,1653,27:36,1656,Neutral,Neutral,Neutral
716,1,3,That's why they are still in A6. ,Meena,27:36,1656,27:37,1657,Neutral,Neutral,Neutral
717,1,3,Why don't we take private classes outside the institute for inorganic.,Meena,27:37,1657,27:42,1662,Neutral,Neutral,Anger
718,1,3,Really?  ,Vaibhav,27:42,1662,27:43,1663,Negative,Anger,Neutral
719,1,3, Yes.,Meena,27:42,1662,27:43,1663,Neutral,Neutral,Anger
720,1,3,And what will we gain from it? ,Vaibhav,27:43,1663,27:44,1664,Negative,Anger,Surprise
721,1,3, What will we gain from it? ,Vaibhav,27:44,1664,27:45,1665,Negative,Anger,Surprise
722,1,3,What will we gain?,Vaibhav,27:45,1665,27:46,1666,Negative,Anger,Surprise
723,1,3,"They will teach us well, won't they?",Vaibhav,27:47,1667,27:48,1668,Negative,Anger,Neutral
724,1,3, Even these people are teaching us well.,Vaibhav,27:48,1668,27:49,1669,Negative,Anger,Neutral
725,1,3,"Meena, the problem is not with the teachers.",Vaibhav,27:51,1671,27:52,1672,Negative,Anger,Neutral
726,1,3,The problem is with this nasty subject! ,Vaibhav,27:53,1673,27:54,1674,Negative,Anger,Neutral
727,1,3,It is an utterly boring subject!,Vaibhav,27:55,1675,27:57,1677,Negative,Anger,Neutral
728,1,3,There are only facts that have no logic. ,Vaibhav,27:57,1677,27:59,1679,Negative,Anger,Neutral
729,1,3,There are more exceptions than the number of rules in the name of logic.,Vaibhav,27:59,1679,28:02,1682,Negative,Anger,Neutral
730,1,3,In the first octet rule they say there should be only 8 electrons.. ,Vaibhav,28:03,1683,28:06,1686,Negative,Anger,Neutral
731,1,3,..but then any number of electrons are making compounds.,Vaibhav,28:06,1686,28:08,1688,Negative,Anger,Neutral
732,1,3, Four. Six. Seven. Eight. Ten.,Vaibhav,28:08,1688,28:10,1690,Negative,Anger,Neutral
733,1,3,And Twelve.  ,Random Student,28:10,1690,28:10,1690,Negative,Anger,Anger
734,1,3,Yes.,Vaibhav,28:10,1690,28:11,1691,Negative,Anger,Neutral
735,1,3,One atom has so many models.,Vaibhav,28:12,1692,28:14,1694,Negative,Anger,Neutral
736,1,3, First they teach you Dalton's model.,Vaibhav,28:14,1694,28:15,1695,Negative,Anger,Neutral
737,1,3,"The moment you understand it they say, ""Oh, this is incorrect.""  ",Vaibhav,28:15,1695,28:18,1698,Negative,Anger,Neutral
738,1,3,Alright.,Vaibhav,28:18,1698,28:19,1699,Neutral,Neutral,Neutral
739,1,3,Let's say they made a mistake once.,Vaibhav,28:19,1699,28:21,1701,Neutral,Neutral,Neutral
740,1,3,Then they teach you Thompson plum pudding model.   ,Vaibhav,28:21,1701,28:23,1703,Negative,Anger,Neutral
741,1,3,Even that is wrong.,Vaibhav,28:23,1703,28:24,1704,Negative,Anger,Neutral
742,1,3,Then they teach you Rutherford model.,Vaibhav,28:24,1704,28:25,1705,Negative,Anger,Neutral
743,1,3,Even that is incorrect. ,Vaibhav,28:25,1705,28:26,1706,Negative,Anger,Neutral
744,1,3,Then why are you teaching us?,Vaibhav,28:26,1706,28:28,1708,Negative,Anger,Neutral
745,1,3,Make it first.   ,Vaibhav,28:28,1708,28:29,1709,Negative,Anger,Neutral
746,1,3,Sit down and make it.,Vaibhav,28:29,1709,28:30,1710,Negative,Anger,Neutral
747,1,3,"No, no, no. ",Vaibhav,28:30,1710,28:31,1711,Negative,Anger,Neutral
748,1,3,We will teach you.,Vaibhav,28:31,1711,28:32,1712,Negative,Anger,Neutral
749,1,3,We will teach you.,Vaibhav,28:32,1712,28:33,1713,Negative,Anger,Neutral
750,1,3,Bohr's model.Heisenberg model.  ,Vaibhav,28:33,1713,28:34,1714,Negative,Anger,Neutral
751,1,3,None of them are entirely correct.,Vaibhav,28:34,1714,28:36,1716,Negative,Anger,Neutral
752,1,3,These people are making fools of us by calling it exception.,Vaibhav,28:38,1718,28:41,1721,Negative,Anger,Neutral
753,1,3,This is not an exception. ,Vaibhav,28:42,1722,28:43,1723,Negative,Anger,Neutral
754,1,3,It is an excuse.,Vaibhav,28:43,1723,28:45,1725,Negative,Anger,Neutral
755,1,3,Pure excuse. ,Vaibhav,28:45,1725,28:46,1726,Negative,Anger,Neutral
756,1,3, They don't have a theory that gives you all the answers.,Vaibhav,28:46,1726,28:49,1729,Negative,Anger,Neutral
757,1,3,And how could they have a theory?  ,Vaibhav,28:50,1730,28:51,1731,Negative,Anger,Neutral
758,1,3,Tell me. ,Vaibhav,28:51,1731,28:52,1732,Negative,Anger,Neutral
759,1,3,How could they have it?,Vaibhav,28:52,1732,28:53,1733,Negative,Anger,Neutral
760,1,3,Geniuses like Einstein and Newton gave theories.,Vaibhav,28:53,1733,28:55,1735,Negative,Anger,Neutral
761,1,3,They never read this moronic subject.  ,Vaibhav,28:55,1735,28:57,1737,Negative,Anger,Neutral
762,1,3,There's no logic.,Vaibhav,28:58,1738,28:59,1739,Negative,Anger,Neutral
763,1,3,"All they have is exception, exception and exception.",Vaibhav,28:59,1739,29:01,1741,Negative,Anger,Neutral
764,1,3,Inception' did not confuse me as much as exception has.,Vaibhav,29:02,1742,29:05,1745,Negative,Anger,Neutral
765,1,3, Every atom acts and reacts as it pleases here.,Vaibhav,29:07,1747,29:09,1749,Negative,Anger,Neutral
766,1,3,The oxidation state of all of them changes.  ,Vaibhav,29:09,1749,29:11,1751,Negative,Anger,Neutral
767,1,3, Plus two. Minus seven.Plus three.Minus half. ,Vaibhav,29:11,1751,29:14,1754,Negative,Anger,Neutral
768,1,3,Even the oxidation state of oxygen is not fixed.,Vaibhav,29:14,1754,29:17,1757,Negative,Anger,Neutral
769,1,3,When your own elements don't give a damn.. ,Vaibhav,29:17,1757,29:19,1759,Negative,Anger,Neutral
770,1,3, ..then why make a happy periodic family?,Vaibhav,29:19,1759,29:21,1761,Negative,Anger,Neutral
771,1,3,Why?,Vaibhav,29:21,1761,29:22,1762,Negative,Anger,Neutral
772,1,3,Learn from math.,Vaibhav,29:23,1763,29:24,1764,Negative,Anger,Neutral
773,1,3,Learn. ,Vaibhav,29:24,1764,29:24,1764,Negative,Anger,Neutral
774,1,3, Zero to nine is fixed once and for all. ,Vaibhav,29:25,1765,29:26,1766,Negative,Anger,Neutral
775,1,3,Final.,Vaibhav,29:26,1766,29:27,1767,Negative,Anger,Neutral
776,1,3," But here, their elements aren't fixed till date.",Vaibhav,29:27,1767,29:30,1770,Negative,Anger,Neutral
777,1,3,Something new crops up every year. ,Vaibhav,29:30,1770,29:32,1772,Negative,Anger,Neutral
778,1,3,Boom!Number 113 is the number picked in this year's lucky draw. ,Vaibhav,29:32,1772,29:34,1774,Negative,Anger,Neutral
779,1,3,We shall call it!   ,Vaibhav,29:34,1774,29:35,1775,Negative,Anger,Neutral
780,1,3,Nikenugium. ,Vaibhav,29:35,1775,29:36,1776,Negative,Anger,Neutral
781,1,3,"No, no, no. ",Vaibhav,29:36,1776,29:37,1777,Negative,Anger,Neutral
782,1,3,Nikeniugium!,Vaibhav,29:37,1777,29:38,1778,Negative,Anger,Neutral
783,1,3,Damn it!,Vaibhav,29:38,1778,29:39,1779,Negative,Anger,Neutral
784,1,3,It is easier to recite a Sanskrit mantra.,Vaibhav,29:39,1779,29:41,1781,Negative,Anger,Neutral
785,1,3,Newton gave us three laws. ,Vaibhav,29:43,1783,29:44,1784,Negative,Anger,Neutral
786,1,3,Three. ,Vaibhav,29:44,1784,29:45,1785,Negative,Anger,Neutral
787,1,3, Half our physics is covered with it..,Vaibhav,29:45,1785,29:46,1786,Negative,Anger,Neutral
788,1,3,"..but here, there is a new rule for every question.",Vaibhav,29:46,1786,26:48,1608,Negative,Anger,Neutral
789,1,3,Admit it. ,Vaibhav,29:48,1788,29:49,1789,Negative,Anger,Neutral
790,1,3, Admit that you are not logical like physics and math. ,Vaibhav,29:49,1789,29:53,1793,Negative,Anger,Neutral
791,1,3,Okay.Eat some.. ,Meena,29:53,1793,29:53,1793,Neutral,Neutral,Anger
792,1,3,No!,Vaibhav,29:53,1793,29:54,1794,Negative,Anger,Neutral
793,1,3,Tell me something. ,Vaibhav,29:55,1795,29:56,1796,Neutral,Neutral,Neutral
794,1,3, It is simple.,Vaibhav,29:56,1796,29:57,1797,Neutral,Neutral,Neutral
795,1,3,What will happen if you toss an apple in the air?,Vaibhav,29:57,1797,29:59,1799,Neutral,Neutral,Neutral
796,1,3,It will fall. ,Meena,30:01,1801,30:02,1802,Neutral,Neutral,Neutral
797,1,3, It will fall? It will fall?,Vaibhav,30:02,1802,30:03,1803,Neutral,Neutral,Neutral
798,1,3,But it will fall in physics. ,Vaibhav,30:03,1803,30:04,1804,Neutral,Neutral,Neutral
799,1,3, It won't fall in chemistry. ,Vaibhav,30:04,1804,30:05,1805,Negative,Anger,Neutral
800,1,3,What will happen in chemistry?,Vaibhav,30:05,1805,30:06,1806,Negative,Anger,Neutral
801,1,3,There will be steric hindrance.,Vaibhav,30:06,1806,30:08,1808,Negative,Anger,Neutral
802,1,3,"If that's not enough then resonance, inductive effect. ",Vaibhav,30:08,1808,30:11,1811,Negative,Anger,Neutral
803,1,3,Everything will happen. ,Vaibhav,30:11,1811,30:12,1812,Negative,Anger,Neutral
804,1,3,Anything can happen here.,Vaibhav,30:12,1812,30:13,1813,Negative,Anger,Neutral
805,1,3,They don't even name the colors simply.   ,Vaibhav,30:13,1813,30:15,1815,Negative,Anger,Neutral
806,1,3,It's not green.It's apple green.,Vaibhav,30:15,1815,30:16,1816,Negative,Anger,Neutral
807,1,3,It's not red.It's crimson red.,Vaibhav,30:16,1816,30:17,1817,Negative,Anger,Neutral
808,1,3,It's not pink. It's hot pink!,Vaibhav,30:17,1817,30:18,1818,Negative,Anger,Neutral
809,1,3,That's why only girls are so good at chemistry.  ,Vaibhav,30:18,1818,30:21,1821,Negative,Anger,Neutral
810,1,3,They make you do nonsense.,Vaibhav,30:22,1822,30:23,1823,Negative,Anger,Neutral
811,1,3,Flame test. Salt analysis.Titration. Brown ring test.Rotten eggs smell.,Vaibhav,30:23,1823,30:27,1827,Negative,Anger,Neutral
812,1,3, Why should I smell a rotten egg? ,Vaibhav,30:27,1827,30:28,1828,Negative,Anger,Neutral
813,1,3,Why? I am a Brahmin!,Vaibhav,30:28,1828,30:30,1830,Negative,Anger,Neutral
814,1,3,Atomic size trend.   ,Vaibhav,30:31,1831,30:32,1832,Negative,Anger,Neutral
